loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),deviceID(txt),heartRateBPMTimestamp(txt),heartRateBPM(N),heartRateBPS(R),heartRateVariabilityTimestamp(txt),heartRateVariability(ms),label
2026-03-03T15:48:33.389-08:00,89113.04403554166,-0.9136810302734375,-0.040740966796875,-0.0635833740234375,89113.02404854167,-2.274846221085508,-1.578466778364313,0.04158153274076574,0.06379467993974686,-0.1500994861125946,0.4301497340202332,-0.250680148601532,-0.1835891604423523,0.09521102905273438,XArbitraryZVertical,-0.637905694969532,-0.3113008155662839,-0.6453305922672135,0.2823413640969004,-0.9991062879562378,-0.0415695495903492,0.007663746830075979,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.409-08:00,89113.06402254167,-1.101303100585938,-0.186492919921875,-0.0359954833984375,89113.04403554166,-2.2728982254228,-1.583521787954227,0.03307128595706414,0.2105063647031784,-0.06875990331172943,0.4799433946609497,0.08569121360778809,-0.007675733417272568,-0.07630157470703125,XArbitraryZVertical,-0.6405396762113571,-0.3099483867055967,-0.6422182258968344,0.2849501457355831,-0.9993721842765808,-0.03306525945663452,0.01271815877407789,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.429-08:00,89113.08400854167,-1.069839477539062,-0.1026153564453125,0.0896759033203125,89113.06402254167,-2.267397154440274,-1.58080769568886,0.02365968032640195,0.2443745881319046,0.1581198573112488,0.3846815824508667,-0.1016330718994141,-0.1628354638814926,-0.04600393772125244,XArbitraryZVertical,-0.6402580238348461,-0.3083404970535107,-0.6409265767586544,0.2901875116398226,-0.9996699094772339,-0.02365747280418873,0.01000839844346046,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.449-08:00,89113.10399554168,-0.8216400146484375,0.0595245361328125,0.0465850830078125,89113.08400854167,-2.26541269372352,-1.574985626198521,0.01597948224267628,0.06518086045980453,0.4517506659030914,0.4259248971939087,-0.06997591257095337,-0.08663657307624817,0.08548712730407715,XArbitraryZVertical,-0.6392579530414791,-0.3056855337734632,-0.6413686641161592,0.2941969207224223,-0.9998635053634644,-0.01597880199551582,0.004188752267509699,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.469-08:00,89113.12398241667,-1.185638427734375,0.064697265625,-0.0500030517578125,89113.10399554168,-2.264577638080978,-1.570923559091596,0.009919850959797622,-0.01289334706962109,0.02724452503025532,0.2732691466808319,0.1783108115196228,0.0694442018866539,0.04645788669586182,XArbitraryZVertical,-0.6387486844018938,-0.3034200573263484,-0.6416453990877339,0.2970311239347117,-0.9999507069587708,-0.009919688105583191,0.0001272260269615799,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.489-08:00,89113.14396841667,-0.802215576171875,0.13226318359375,-0.0168914794921875,89113.12398241667,-2.261854642231523,-1.567938367708188,0.002457134178000217,0.3092048764228821,0.1349558979272842,0.3352411091327667,-0.1856455206871033,0.06715437769889832,-0.04714512825012207,XArbitraryZVertical,-0.6385096523498269,-0.3014572120140083,-0.6410779574574808,0.3007456616815639,-0.999992847442627,-0.002457131631672382,-0.002857946325093508,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.509-08:00,89113.16395541668,-1.166839599609375,-0.0917816162109375,0.0207672119140625,89113.14396841667,-2.257926196351848,-1.57038797166442,-0.003339928208928902,0.1611148566007614,-0.04858352243900299,0.3520599901676178,0.1977787613868713,0.128923237323761,-0.0164831280708313,XArbitraryZVertical,-0.6395764509591668,-0.301227135210631,-0.6388275298819575,0.3034854510803575,-0.9999942183494568,0.003339922055602074,-0.0004083527892362326,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.529-08:00,89113.18394241667,-0.8385772705078125,-0.044677734375,-0.0480499267578125,89113.16395541668,-2.255094551433051,-1.56656378990517,-0.01105259328166934,0.1393545120954514,0.2542239725589752,0.3820991218090057,-0.1669096350669861,-0.102834016084671,0.02499949932098389,XArbitraryZVertical,-0.6390905724709001,-0.2990770928112584,-0.638442320508713,0.3074206782805503,-0.9999299049377441,0.01105236820876598,-0.004232265520840883,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.549-08:00,89113.20392941668,-1.165695190429688,-0.1174774169921875,0.012298583984375,89113.18394241667,-2.252766130037546,-1.564142235770984,-0.01797891950460714,0.1372451037168503,0.09478365629911423,0.4106210768222809,0.1612390279769897,-0.06265570968389511,-0.04139697551727295,XArbitraryZVertical,-0.6390091912362751,-0.2972217525976837,-0.6377915478661506,0.3107224431784466,-0.9998162388801575,0.01797795109450817,-0.006652966607362032,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.569-08:00,89113.22391541667,-0.904052734375,0.0996856689453125,0.05853271484375,89113.20392941668,-2.249215270730034,-1.560756098454084,-0.02825152706425733,0.2893743515014648,0.1840352863073349,0.5822303295135498,-0.1661445498466492,-0.145725205540657,0.02233463525772095,XArbitraryZVertical,-0.638938031145402,-0.2945168342292971,-0.6367216163649468,0.315600432965255,-0.9995505809783936,0.02824776992201805,-0.0100360531359911,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.589-08:00,89113.24390241667,-0.9456939697265625,0.1230316162109375,-0.0428466796875,89113.22391541667,-2.24335978843843,-1.558295834533482,-0.03951372599133089,0.2183242589235306,0.1002443209290504,0.5997034907341003,0.0950886607170105,0.06018219515681267,0.07102310657501221,XArbitraryZVertical,-0.6389693469681847,-0.292357604893296,-0.634800464525873,0.3213619973892016,-0.9991413354873657,0.03950344398617744,-0.01249040942639112,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.609-08:00,89113.26388941667,-0.8899078369140625,0.1431732177734375,-0.1692047119140625,89113.24390241667,-2.238855753908816,-1.555428884222244,-0.0502386413881046,0.2413481622934341,0.07017984241247177,0.4476684033870697,0.05292648077011108,0.07281409204006195,-0.02749925851821899,XArbitraryZVertical,-0.63898999767283,-0.2898586859948311,-0.6332715794211965,0.326559138868756,-0.9986203908920288,0.05021750926971436,-0.01534745004028082,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.629-08:00,89113.28387541667,-1.113235473632812,0.2268829345703125,-0.2087554931640625,89113.26388941667,-2.234235607170572,-1.5559531173067,-0.05722453062398389,0.1403851509094238,0.01985050924122334,0.3456328809261322,0.1083453297615051,0.08597990125417709,-0.1543863415718079,XArbitraryZVertical,-0.6395153693682328,-0.2891555069759225,-0.6312140952629641,0.3301182330597273,-0.9982532262802124,0.05719330534338951,-0.01481837034225464,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.649-08:00,89113.30386241667,-1.02490234375,-0.0861053466796875,-0.0301513671875,89113.28387541667,-2.227744119357175,-1.554099632492767,-0.06319129638133263,0.5459525585174561,0.09336157143115997,0.199642151594162,-0.1153704524040222,0.163733646273613,-0.1920928955078125,XArbitraryZVertical,-0.6388707781515678,-0.2889858683501433,-0.6297507584139898,0.3342830848049311,-0.9978649020195007,0.06314925104379654,-0.0166625939309597,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.669-08:00,89113.32384941667,-0.8872833251953125,-0.0201568603515625,0.1994781494140625,89113.30386241667,-2.218516161510156,-1.55107300129699,-0.06746599849982107,0.305700421333313,0.04481621086597443,0.184024766087532,-0.02737134695053101,-0.1535201966762543,-0.01047420315444469,XArbitraryZVertical,-0.6372147312933606,-0.2900324069876345,-0.6284551225677923,0.3389434615250053,-0.9975308775901794,0.06741482764482498,-0.0196771789342165,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.689-08:00,89113.34383541667,-0.968292236328125,-0.0898284912109375,0.172515869140625,89113.32384941667,-2.214859048968616,-1.552481605479316,-0.07073880062847342,0.1708806604146957,-0.02373024262487888,0.2659538686275482,0.1100485324859619,-0.09083671122789383,0.2177460193634033,XArbitraryZVertical,-0.6376114971860888,-0.290374982189233,-0.6268375820562818,0.3408938866824427,-0.9973317980766296,0.07067982107400894,-0.01826789602637291,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.709-08:00,89113.36382241668,-1.098175048828125,0.0635833740234375,0.1443023681640625,89113.34383541667,-2.214522478971651,-1.553264120116651,-0.0762758010543873,-0.1873114109039307,-0.1167339235544205,0.2741204798221588,0.02864700555801392,-0.1660303771495819,0.1899961829185486,XArbitraryZVertical,-0.6386263499698223,-0.2888186580790759,-0.6255988218221052,0.3425877157609778,-0.9969392418861389,0.07620186358690262,-0.01748033612966537,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.729-08:00,89113.38380941667,-0.953399658203125,0.1240081787109375,-0.035308837890625,89113.36382241668,-2.216552794603586,-1.552627713221876,-0.08246761748484278,-0.02886210381984711,0.1441784501075745,0.2641074657440186,-0.1017380356788635,-0.01879081875085831,0.1624082326889038,XArbitraryZVertical,-0.6396278433265322,-0.2860476984177489,-0.6251040113807573,0.3439447684553181,-0.9964370727539062,0.08237417042255402,-0.01810587197542191,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.749-08:00,89113.40379641668,-1.098861694335938,0.0613250732421875,-0.1287841796875,89113.38380941667,-2.217536929930731,-1.552579090156657,-0.08441834029374877,-0.09037322551012039,-0.02383996360003948,-0.03695185482501984,0.04287391901016235,0.0396900400519371,-0.01715749129652977,XArbitraryZVertical,-0.6400377876323965,-0.2850893758432804,-0.6249582692228264,0.3442422018392106,-0.996273398399353,0.08431810885667801,-0.01815135590732098,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.769-08:00,89113.42378241668,-0.91986083984375,-0.0107879638671875,-0.1041107177734375,89113.40379641668,-2.218194996535302,-1.551910380184808,-0.08247480460150768,-0.08586804568767548,-0.07008235901594162,-0.2390903979539871,-0.1024385690689087,-0.02105629444122314,-0.1099635362625122,XArbitraryZVertical,-0.6396392328326649,-0.2853968063846211,-0.6256143347227667,0.3435358401532198,-0.9964230060577393,0.08238133788108826,-0.0188206285238266,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.789-08:00,89113.44376941667,-1.027847290039062,-0.0405731201171875,-0.0599822998046875,89113.42378241668,-2.223300074957052,-1.556437840212846,-0.07643067072183631,-0.4275231063365936,-0.2072947323322296,-0.2763092219829559,0.07711702585220337,-0.08714428544044495,-0.08979463577270508,XArbitraryZVertical,-0.640904656785005,-0.2865016294875877,-0.626054073522451,0.3394321594994484,-0.996977686882019,0.07635627686977386,-0.01431607455015182,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.809-08:00,89113.46375641668,-1.020278930664062,0.005767822265625,0.1072235107421875,89113.44376941667,-2.233034933790011,-1.561664237729544,-0.07228619131324086,-0.4694811105728149,-0.2300553768873215,-0.1981572657823563,-0.03050029277801514,-0.1127963960170746,-0.05087417364120483,XArbitraryZVertical,-0.6433329124184129,-0.2856023574707628,-0.6267071093228351,0.3343535690669915,-0.9973469376564026,0.07222325354814529,-0.009108114056289196,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.829-08:00,89113.48374241668,-1.08197021484375,-0.05364990234375,0.110687255859375,89113.46375641668,-2.242100599349643,-1.564954066411675,-0.06891510133726679,-0.4727104604244232,-0.04376515001058578,-0.140365794301033,-0.02266961336135864,-0.06309276819229126,0.1130518913269043,XArbitraryZVertical,-0.6451718150832492,-0.2843222629404563,-0.6277093307992853,0.3299927472734929,-0.9976093173027039,0.06886056810617447,-0.005828359629958868,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.849-08:00,89113.50372941667,-1.00433349609375,0.218719482421875,0.01373291015625,89113.48374241668,-2.250509208960949,-1.565168183733229,-0.06534394080351211,-0.3532163798809052,0.1157490238547325,-0.2021390348672867,-0.08412015438079834,-0.118947371840477,0.1163033246994019,XArbitraryZVertical,-0.6459216290779123,-0.2828024010050569,-0.6296025685644198,0.3262034174408927,-0.9978500604629517,0.0652974471449852,-0.005616102367639542,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.869-08:00,89113.52371641668,-0.9837799072265625,0.052276611328125,-0.150543212890625,89113.50372941667,-2.255639416623904,-1.561818488579734,-0.06049384127294281,-0.1311169266700745,0.1547281295061111,-0.4067235887050629,-0.006202876567840576,0.1582625061273575,0.02269423007965088,XArbitraryZVertical,-0.6448987224032211,-0.2821790042654627,-0.6322996161476503,0.3235394097088591,-0.9981305003166199,0.06045695021748543,-0.008961294777691364,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.889-08:00,89113.54370341667,-0.9634552001953125,0.1104888916015625,-0.19244384765625,89113.52371641668,-2.258488169154421,-1.559401048937706,-0.04959292412476172,-0.1315557360649109,0.1457751989364624,-0.5776292681694031,0.01492577791213989,0.002703990787267685,-0.1391621828079224,XArbitraryZVertical,-0.6429742898084051,-0.2844179178521827,-0.6352727909639629,0.3195606212148483,-0.9987056851387024,0.04957259818911552,-0.01138102170079947,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.909-08:00,89113.56368941667,-0.9431610107421875,-0.0308074951171875,-0.0627899169921875,89113.54370341667,-2.261284180669017,-1.557283429258328,-0.03680799675784325,-0.1925621777772903,0.03989914804697037,-0.6551514863967896,0.03577625751495361,0.07368917763233185,-0.1789405345916748,XArbitraryZVertical,-0.6408470821336846,-0.2873383901334295,-0.6384011233315238,0.314953441490645,-0.9992313981056213,0.03679968416690826,-0.01350333355367184,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.929-08:00,89113.58367641667,-1.00579833984375,0.0427703857421875,-0.0050811767578125,89113.56368941667,-2.26806006435041,-1.557861883767521,-0.02489178743957558,-0.4344964921474457,-0.07661806046962738,-0.5520246624946594,0.05644559860229492,-0.05569674074649811,-0.04985982179641724,XArbitraryZVertical,-0.6402668887720923,-0.2891250136683389,-0.6411084702897198,0.3089416417053157,-0.9996065497398376,0.02488921768963337,-0.0129300756379962,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.949-08:00,89113.60366341667,-0.993408203125,-0.0636444091796875,0.0472869873046875,89113.58367641667,-2.276783499368802,-1.559481758560317,-0.01507035836840811,-0.4042775332927704,-0.03535029664635658,-0.4580658972263336,-0.005975902080535889,0.02770056948065758,0.006231844425201416,XArbitraryZVertical,-0.6406100680330663,-0.2897623507897006,-0.6434085498507032,0.3027902269467797,-0.9998223781585693,0.01506978832185268,-0.01131304167211056,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.969-08:00,89113.62364941667,-1.109375,0.0735626220703125,0.1448974609375,89113.60366341667,-2.284199398741845,-1.558748400178788,-0.004818043562509894,-0.3163633942604065,0.1299599260091782,-0.591558575630188,0.006507635116577148,-0.06846246123313904,0.05933445692062378,XArbitraryZVertical,-0.639944237441836,-0.2905987379373902,-0.6462761353702046,0.2972384633369991,-0.999915599822998,0.004818025045096874,-0.01204749289900064,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:33.989-08:00,89113.64363641667,-1.000518798828125,0.005584716796875,0.0816802978515625,89113.62364941667,-2.288767704605481,-1.554294502834154,0.006633555472254346,-0.07183859497308731,0.3039525151252747,-0.5525632500648499,-0.1095331311225891,0.08019610494375229,0.16139817237854,XArbitraryZVertical,-0.6374739907831217,-0.2921926680758039,-0.6500375022438193,0.2927483182330227,-0.9998418092727661,-0.006633506622165442,-0.01650071144104004,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.009-08:00,89113.66362341667,-0.9306182861328125,0.01275634765625,0.0056915283203125,89113.64363641667,-2.290947446967767,-1.549690814421845,0.01711111298453923,-0.1497610062360764,0.1425870209932327,-0.4903944730758667,-0.0008878111839294434,0.02269497141242027,0.1027811765670776,XArbitraryZVertical,-0.634729035243771,-0.2942254632255215,-0.6533145857793953,0.2893622907311584,-0.9996309876441956,-0.01711027882993221,-0.02110085636377335,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.029-08:00,89113.68360941668,-0.983306884765625,-0.03594970703125,-0.0043182373046875,89113.66362341667,-2.295638188722968,-1.548550068329372,0.02664677865288147,-0.3105126917362213,-0.05429032817482948,-0.4670161306858063,0.06877940893173218,0.03939995169639587,0.02792805247008801,XArbitraryZVertical,-0.6336118810455481,-0.2956648769709493,-0.6556881122874907,0.2849412042027384,-0.9993977546691895,-0.02664362452924252,-0.02223652973771095,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.049-08:00,89113.70359641667,-1.066513061523438,-0.0318450927734375,-0.1324005126953125,89113.68360941668,-2.30160524809775,-1.549093186055398,0.03622956152372451,-0.2684519588947296,-0.01693245582282543,-0.5036306977272034,0.01580160856246948,0.0002719052135944366,0.01736897230148315,XArbitraryZVertical,-0.6332251451788473,-0.2969550758911781,-0.657680038431559,0.2798224437309843,-0.9991084933280945,-0.03622163459658623,-0.02168719656765461,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.069-08:00,89113.72358341668,-0.956451416015625,-0.0335845947265625,-0.1204986572265625,89113.70359641667,-2.306249243476036,-1.549084302338386,0.0466472604458004,-0.07315864413976669,0.0671992152929306,-0.5715906620025635,-0.0678362250328064,0.01478523015975952,-0.1107138395309448,XArbitraryZVertical,-0.6323312141738251,-0.2988542852360068,-0.6597377449347469,0.2749354701148013,-0.9986768364906311,-0.04663034528493881,-0.02168670296669006,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.089-08:00,89113.74357041667,-0.980438232421875,-0.1038818359375,-0.07623291015625,89113.72358341668,-2.30778309548408,-1.547721797370722,0.05846347107043207,-0.09114296734333038,0.02766122668981552,-0.6011455059051514,0.04157435894012451,0.02484556287527084,-0.09746557474136353,XArbitraryZVertical,-0.6303008260661934,-0.3020005604765319,-0.6619490496200334,0.2708133811471122,-0.99802565574646,-0.05843017250299454,-0.02303306013345718,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.109-08:00,89113.76355641667,-0.981719970703125,-0.088623046875,-0.0045166015625,89113.74357041667,-2.310272595878697,-1.546552482858989,0.0707616086407523,-0.1093629896640778,0.04637862369418144,-0.5942560434341431,0.01676613092422485,-0.03317929059267044,-0.05205214023590088,XArbitraryZVertical,-0.6283860645143726,-0.3050254941265704,-0.6642576712646168,0.266180694687957,-0.9972043037414551,-0.07070256769657135,-0.02418080344796181,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.129-08:00,89113.78354341668,-0.944366455078125,-0.109832763671875,0.03192138671875,89113.76355641667,-2.313446839862694,-1.545953805257238,0.08222310158712434,-0.1297952979803085,0.0259125605225563,-0.533674955368042,0.01459413766860962,-0.006492577493190765,0.02023941278457642,XArbitraryZVertical,-0.6268810151872334,-0.3076396750321991,-0.6663327253420609,0.2614932276696325,-0.9963140487670898,-0.08213048428297043,-0.02475604601204395,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.148-08:00,89113.80353041667,-1.072647094726562,-0.06842041015625,-0.0048065185546875,89113.78354341668,-2.319449002768645,-1.546671847102273,0.09040747865056493,-0.4217172265052795,-0.1602980047464371,-0.3103446960449219,0.05125981569290161,-0.01954840868711472,0.05594498291611671,XArbitraryZVertical,-0.6267588281737071,-0.3084826731342503,-0.6679143621512283,0.2567140900585464,-0.9956261515617371,-0.09028436988592148,-0.02402362413704395,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.168-08:00,89113.82351641667,-0.9745635986328125,-0.109100341796875,-0.0511474609375,89113.80353041667,-2.326625615651313,-1.548190321866995,0.09673925109830381,-0.2151848524808884,-0.02295392937958241,-0.327747106552124,-0.07757699489593506,0.02816801518201828,0.01769185252487659,XArbitraryZVertical,-0.6273781493318538,-0.3084598228338049,-0.6691332745790889,0.2520115101836496,-0.9950700402259827,-0.09658843278884888,-0.02249839156866074,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.188-08:00,89113.84350341668,-1.059310913085938,-0.015716552734375,-0.0521087646484375,89113.82351641667,-2.329069640663427,-1.547745667170565,0.1041262356266509,-0.04485180974006653,0.06974717229604721,-0.469538688659668,0.01975595951080322,-0.005162186920642853,-0.02822369337081909,XArbitraryZVertical,-0.6264441491273584,-0.3100094155423097,-0.6704773229546399,0.248841329048308,-0.9943194985389709,-0.1039381772279739,-0.02292378060519695,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.208-08:00,89113.86349041667,-0.986236572265625,-0.117706298828125,0.027252197265625,89113.84350341668,-2.328896266900227,-1.545215071207386,0.1144373091810845,0.08332417905330658,0.17134989798069,-0.5541194677352905,-0.06617671251296997,0.09847112745046616,-0.02669763565063477,XArbitraryZVertical,-0.6239308616755099,-0.3130570217871,-0.6724828804497682,0.2459112845900186,-0.9931341409683228,-0.1141876950860023,-0.02541116252541542,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.228-08:00,89113.88347641667,-0.944549560546875,-0.1815338134765625,-0.0095062255859375,89113.86349041667,-2.329334393106957,-1.542124065658467,0.1250607646253572,-0.1322232037782669,0.07091693580150604,-0.5075789093971252,0.005545735359191895,0.00702870637178421,0.05569660663604736,XArbitraryZVertical,-0.6212535541762705,-0.3159458878958742,-0.6747506644279386,0.242762693154669,-0.9917822480201721,-0.1247350201010704,-0.02844443544745445,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.248-08:00,89113.90346341667,-1.03729248046875,-0.24322509765625,-0.08880615234375,89113.88347641667,-2.332844221815901,-1.540164719616476,0.1343045559916725,-0.1619416922330856,0.08380378782749176,-0.4082795381546021,0.04598027467727661,-0.04763266444206238,0.02084475755691528,XArbitraryZVertical,-0.6196509804691086,-0.3175801563268774,-0.6768502108251269,0.2388499645242838,-0.9905298352241516,-0.1339011639356613,-0.03035101294517517,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
2026-03-03T15:48:34.268-08:00,89113.92345041667,-0.8646392822265625,-0.0810699462890625,-0.09869384765625,89113.90346341667,-2.337724412034357,-1.539028418136762,0.14261330729897,-0.2131009101867676,-0.05182966962456703,-0.3845658600330353,-0.04794389009475708,-0.1010947376489639,-0.05736607313156128,XArbitraryZVertical,-0.6186905651695745,-0.318593673649964,-0.6787215285965842,0.2346426572618209,-0.9893485307693481,-0.1421303749084473,-0.03144011273980141,0,0,0,-1,-1,watch,2026-03-03T15:38:39.121-08:00,58,0.9666666666666667,2026-03-03T15:14:50.513-08:00,0.04817426841822398,1
